path,folder,extension,bytes,rows,modified,chipboard_id,start_time_unix,start_time_string,acq_time_s,hv_v,threshold_kev,pixet_version,mpx_type,interface
08_thu_proton_daily_batch/toa_tot__r0000007274.t3pa,08_thu_proton_daily_batch,.t3pa,647,23,2024-02-08T09:14:30,G07-W0050,1707369248.885,Thu Feb  8 06:14:08.884999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007026.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:50:20,G07-W0050,1707364217.032,Thu Feb  8 04:50:17.032000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007253.t3pa,08_thu_proton_daily_batch,.t3pa,1637,60,2024-02-08T09:07:24,G07-W0050,1707368823.987,Thu Feb  8 06:07:03.986999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007322.t3pa,08_thu_proton_daily_batch,.t3pa,1477,54,2024-02-08T09:30:40,G07-W0050,1707370221.417,Thu Feb  8 06:30:21.417000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007027.t3pa,08_thu_proton_daily_batch,.t3pa,858,30,2024-02-08T07:50:56,G07-W0050,1707364237.267,Thu Feb  8 04:50:37.266999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006981.t3pa,08_thu_proton_daily_batch,.t3pa,1915780,62851,2024-02-08T07:35:26,G07-W0050,1707363305.332,Thu Feb  8 04:35:05.332000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007086.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:10:38,G07-W0050,1707365436.033,Thu Feb  8 05:10:36.032999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007139.t3pa,08_thu_proton_daily_batch,.t3pa,405,14,2024-02-08T08:28:52,G07-W0050,1707366510.416,Thu Feb  8 05:28:30.415999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007167.t3pa,08_thu_proton_daily_batch,.t3pa,1412,51,2024-02-08T08:38:22,G07-W0050,1707367080.911,Thu Feb  8 05:38:00.911000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007078.t3pa,08_thu_proton_daily_batch,.t3pa,923,33,2024-02-08T08:08:14,G07-W0050,1707365273.186,Thu Feb  8 05:07:53.186000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007324.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:31:04,G07-W0050,1707370261.882,Thu Feb  8 06:31:01.881999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007095.t3pa,08_thu_proton_daily_batch,.t3pa,458,16,2024-02-08T08:13:58,G07-W0050,1707365619.149,Thu Feb  8 05:13:39.148999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007073.t3pa,08_thu_proton_daily_batch,.t3pa,873,31,2024-02-08T08:06:34,G07-W0050,1707365172.021,Thu Feb  8 05:06:12.020999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007198.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:48:34,G07-W0050,1707367709.162,Thu Feb  8 05:48:29.161999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007132.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:26:12,G07-W0050,1707366368.779,Thu Feb  8 05:26:08.779000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007222.t3pa,08_thu_proton_daily_batch,.t3pa,960,34,2024-02-08T08:56:56,G07-W0050,1707368194.774,Thu Feb  8 05:56:34.773999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007022.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:48:58,G07-W0050,1707364136.1,Thu Feb  8 04:48:56.099999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007328.t3pa,08_thu_proton_daily_batch,.t3pa,668,24,2024-02-08T09:32:44,G07-W0050,1707370342.83,Thu Feb  8 06:32:22.829999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007270.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:12:50,G07-W0050,1707369167.954,Thu Feb  8 06:12:47.953999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007220.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:55:56,G07-W0050,1707368154.292,Thu Feb  8 05:55:54.292000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007001.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:41:52,G07-W0050,1707363710.183,Thu Feb  8 04:41:50.183000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007002.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:42:14,G07-W0050,1707363730.416,Thu Feb  8 04:42:10.415999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007185.t3pa,08_thu_proton_daily_batch,.t3pa,602,21,2024-02-08T08:44:26,G07-W0050,1707367445.119,Thu Feb  8 05:44:05.118999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007179.t3pa,08_thu_proton_daily_batch,.t3pa,1784,64,2024-02-08T08:42:24,G07-W0050,1707367323.706,Thu Feb  8 05:42:03.706000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007141.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:29:12,G07-W0050,1707366550.868,Thu Feb  8 05:29:10.868000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007088.t3pa,08_thu_proton_daily_batch,.t3pa,941,34,2024-02-08T08:11:38,G07-W0050,1707365477.499,Thu Feb  8 05:11:17.499000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007191.t3pa,08_thu_proton_daily_batch,.t3pa,1103,39,2024-02-08T08:46:26,G07-W0050,1707367566.516,Thu Feb  8 05:46:06.516000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007103.t3pa,08_thu_proton_daily_batch,.t3pa,1694,61,2024-02-08T08:16:42,G07-W0050,1707365781.012,Thu Feb  8 05:16:21.012000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007050.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:58:26,G07-W0050,1707364703.647,Thu Feb  8 04:58:23.647000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007335.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:34:46,G07-W0050,1707370484.493,Thu Feb  8 06:34:44.493000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007013.t3pa,08_thu_proton_daily_batch,.t3pa,1156,41,2024-02-08T07:46:14,G07-W0050,1707363952.999,Thu Feb  8 04:45:52.999000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007117.t3pa,08_thu_proton_daily_batch,.t3pa,684,24,2024-02-08T08:21:26,G07-W0050,1707366064.281,Thu Feb  8 05:21:04.280999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007055.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:00:08,G07-W0050,1707364805.812,Thu Feb  8 05:00:05.812000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007036.t3pa,08_thu_proton_daily_batch,.t3pa,2155,77,2024-02-08T07:54:00,G07-W0050,1707364420.369,Thu Feb  8 04:53:40.368999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007174.t3pa,08_thu_proton_daily_batch,.t3pa,1479,53,2024-02-08T08:40:42,G07-W0050,1707367222.541,Thu Feb  8 05:40:22.540999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007024.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:49:38,G07-W0050,1707364176.566,Thu Feb  8 04:49:36.565999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007235.t3pa,08_thu_proton_daily_batch,.t3pa,486,17,2024-02-08T09:01:18,G07-W0050,1707368457.807,Thu Feb  8 06:00:57.806999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007259.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:09:06,G07-W0050,1707368945.385,Thu Feb  8 06:09:05.384999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007038.t3pa,08_thu_proton_daily_batch,.t3pa,1148,41,2024-02-08T07:54:42,G07-W0050,1707364460.835,Thu Feb  8 04:54:20.835000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007234.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:00:40,G07-W0050,1707368437.59,Thu Feb  8 06:00:37.589999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007273.t3pa,08_thu_proton_daily_batch,.t3pa,902,32,2024-02-08T09:14:10,G07-W0050,1707369228.653,Thu Feb  8 06:13:48.653000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
data I05/sync__I05-W0044_r002.t3pa,data I05,.t3pa,69162854,2156669,2021-03-03T14:02:24,I05-W0044,1614769268.801594,Wed Mar  3 12:01:08.801593 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
data I05/sync__I05-W0044_r002.t3pa.info,data I05,.t3pa.info,944,,2021-03-03T14:02:08,I05-W0044,1614769268.801594,Wed Mar  3 12:01:08.801593 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
data I05/sync__I05-W0044_r000.t3pa,data I05,.t3pa,182458088,5515566,2021-03-03T14:01:02,I05-W0044,1614769143.332054,Wed Mar  3 11:59:03.332054 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
data I05/sync__I05-W0044_r000.t3pa.info,data I05,.t3pa.info,944,,2021-03-03T14:00:02,I05-W0044,1614769143.332054,Wed Mar  3 11:59:03.332054 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
data I05/sync__I05-W0044_r001.t3pa,data I05,.t3pa,208206700,6275049,2021-03-03T14:02:04,I05-W0044,1614769206.076026,Wed Mar  3 12:00:06.076026 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
data I05/sync__I05-W0044_r001.t3pa.info,data I05,.t3pa.info,944,,2021-03-03T14:01:06,I05-W0044,1614769206.076026,Wed Mar  3 12:00:06.076026 2021,60.0,300.0,4.998257,1.7.5,4,MiniPIX
D05/tot_toa__r0000000053.t3pa,D05,.t3pa,61063,2112,2026-03-14T14:16:24,D05-W0105,1773486966.668,Sat Mar 14 12:16:06.667999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000012.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:01:52,D05-W0105,1773486111.895,Sat Mar 14 12:01:51.894999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000010.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:01:10,D05-W0105,1773486070.86,Sat Mar 14 12:01:10.859999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000049.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:14:44,D05-W0105,1773486884.382,Sat Mar 14 12:14:44.381999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000021.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:04:58,D05-W0105,1773486298.275,Sat Mar 14 12:04:58.275000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000031.t3pa,D05,.t3pa,62549,2159,2026-03-14T14:08:42,D05-W0105,1773486503.317,Sat Mar 14 12:08:23.316999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000028.t3pa,D05,.t3pa,42074953,1334602,2026-03-14T14:07:42,D05-W0105,1773486441.893,Sat Mar 14 12:07:21.892999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000032.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:08:44,D05-W0105,1773486524.088,Sat Mar 14 12:08:44.088000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000012.t3pa,D05,.t3pa,55159,1907,2026-03-14T14:02:10,D05-W0105,1773486111.895,Sat Mar 14 12:01:51.894999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000030.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:08:02,D05-W0105,1773486483.059,Sat Mar 14 12:08:03.059000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000020.t3pa,D05,.t3pa,48870,1698,2026-03-14T14:04:58,D05-W0105,1773486277.522,Sat Mar 14 12:04:37.522000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000028.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:07:22,D05-W0105,1773486441.893,Sat Mar 14 12:07:21.892999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000052.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:15:46,D05-W0105,1773486946.164,Sat Mar 14 12:15:46.164000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000027.t3pa,D05,.t3pa,30430414,979261,2026-03-14T14:07:20,D05-W0105,1773486421.343,Sat Mar 14 12:07:01.342999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000022.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:05:18,D05-W0105,1773486318.559,Sat Mar 14 12:05:18.559000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000050.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:15:04,D05-W0105,1773486905.137,Sat Mar 14 12:15:05.137000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000043.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:12:38,D05-W0105,1773486756.15,Sat Mar 14 12:12:36.150000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000010.t3pa,D05,.t3pa,48653,1689,2026-03-14T14:01:30,D05-W0105,1773486070.86,Sat Mar 14 12:01:10.859999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000011.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:01:30,D05-W0105,1773486091.12,Sat Mar 14 12:01:31.119999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000016.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:03:14,D05-W0105,1773486194.947,Sat Mar 14 12:03:14.947000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000003.t3pa,D05,.t3pa,60042,2074,2026-03-14T13:59:04,D05-W0105,1773485924.035,Sat Mar 14 11:58:44.035000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000030.t3pa,D05,.t3pa,74287,2554,2026-03-14T14:08:22,D05-W0105,1773486483.059,Sat Mar 14 12:08:03.059000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000018.t3pa,D05,.t3pa,51879,1795,2026-03-14T14:04:16,D05-W0105,1773486236.971,Sat Mar 14 12:03:56.970999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000013.t3pa,D05,.t3pa,56082,1942,2026-03-14T14:02:32,D05-W0105,1773486132.161,Sat Mar 14 12:02:12.161000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000043.t3pa,D05,.t3pa,76163,2621,2026-03-14T14:12:58,D05-W0105,1773486756.15,Sat Mar 14 12:12:36.150000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000023.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:05:38,D05-W0105,1773486339.322,Sat Mar 14 12:05:39.322000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000020.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:04:38,D05-W0105,1773486277.522,Sat Mar 14 12:04:37.522000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000009.t3pa,D05,.t3pa,60406,2088,2026-03-14T14:01:08,D05-W0105,1773486049.608,Sat Mar 14 12:00:49.608000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000050.t3pa,D05,.t3pa,170742,5817,2026-03-14T14:15:24,D05-W0105,1773486905.137,Sat Mar 14 12:15:05.137000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000006.t3pa.info,D05,.t3pa.info,944,,2026-03-14T13:59:46,D05-W0105,1773485986.302,Sat Mar 14 11:59:46.302000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000019.t3pa,D05,.t3pa,48100,1669,2026-03-14T14:04:36,D05-W0105,1773486257.26,Sat Mar 14 12:04:17.259999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000015.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:02:54,D05-W0105,1773486174.186,Sat Mar 14 12:02:54.186000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000004.t3pa.info,D05,.t3pa.info,944,,2026-03-14T13:59:04,D05-W0105,1773485944.292,Sat Mar 14 11:59:04.292000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000051.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:15:24,D05-W0105,1773486925.404,Sat Mar 14 12:15:25.404000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000007.t3pa,D05,.t3pa,61329,2112,2026-03-14T14:00:28,D05-W0105,1773486008.589,Sat Mar 14 12:00:08.588999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000025.t3pa,D05,.t3pa,40371,1411,2026-03-14T14:06:40,D05-W0105,1773486380.333,Sat Mar 14 12:06:20.332999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000038.t3pa,D05,.t3pa,25314664,804918,2026-03-14T14:11:12,D05-W0105,1773486651.838,Sat Mar 14 12:10:51.838000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000035.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:09:46,D05-W0105,1773486585.893,Sat Mar 14 12:09:45.892999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000044.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:12:58,D05-W0105,1773486778.935,Sat Mar 14 12:12:58.934999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000024.t3pa,D05,.t3pa,46708,1619,2026-03-14T14:06:20,D05-W0105,1773486359.573,Sat Mar 14 12:05:59.572999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000009.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:00:50,D05-W0105,1773486049.608,Sat Mar 14 12:00:49.608000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000008.t3pa,D05,.t3pa,50953,1763,2026-03-14T14:00:48,D05-W0105,1773486028.855,Sat Mar 14 12:00:28.855000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000035.t3pa,D05,.t3pa,64250,2222,2026-03-14T14:10:04,D05-W0105,1773486585.893,Sat Mar 14 12:09:45.892999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000048.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:14:24,D05-W0105,1773486864.128,Sat Mar 14 12:14:24.128000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000046.t3pa,D05,.t3pa,31229334,1003928,2026-03-14T14:14:00,D05-W0105,1773486821.225,Sat Mar 14 12:13:41.224999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000048.t3pa,D05,.t3pa,81023,2787,2026-03-14T14:14:44,D05-W0105,1773486864.128,Sat Mar 14 12:14:24.128000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000040.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:11:34,D05-W0105,1773486694.473,Sat Mar 14 12:11:34.473000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000002.t3pa.info,D05,.t3pa.info,944,,2026-03-14T13:58:22,D05-W0105,1773485902.761,Sat Mar 14 11:58:22.760999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000039.t3pa,D05,.t3pa,23527507,760521,2026-03-14T14:11:34,D05-W0105,1773486674.082,Sat Mar 14 12:11:14.082000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000001.t3pa.info,D05,.t3pa.info,944,,2026-03-14T13:58:02,D05-W0105,1773485881.995,Sat Mar 14 11:58:01.994999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000018.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:03:56,D05-W0105,1773486236.971,Sat Mar 14 12:03:56.970999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000013.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:02:12,D05-W0105,1773486132.161,Sat Mar 14 12:02:12.161000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000002.t3pa,D05,.t3pa,63823,2201,2026-03-14T13:58:42,D05-W0105,1773485902.761,Sat Mar 14 11:58:22.760999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000005.t3pa,D05,.t3pa,62027,2142,2026-03-14T13:59:46,D05-W0105,1773485966.045,Sat Mar 14 11:59:26.045000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000026.t3pa,D05,.t3pa,50706,1751,2026-03-14T14:07:00,D05-W0105,1773486400.588,Sat Mar 14 12:06:40.588000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000014.t3pa,D05,.t3pa,51243,1781,2026-03-14T14:02:52,D05-W0105,1773486153.931,Sat Mar 14 12:02:33.930999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000051.t3pa,D05,.t3pa,53697,1860,2026-03-14T14:15:44,D05-W0105,1773486925.404,Sat Mar 14 12:15:25.404000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000001.t3pa,D05,.t3pa,60995,2104,2026-03-14T13:58:22,D05-W0105,1773485881.995,Sat Mar 14 11:58:01.994999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000040.t3pa,D05,.t3pa,68469,2362,2026-03-14T14:11:54,D05-W0105,1773486694.473,Sat Mar 14 12:11:34.473000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000023.t3pa,D05,.t3pa,52442,1812,2026-03-14T14:05:58,D05-W0105,1773486339.322,Sat Mar 14 12:05:39.322000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000029.t3pa,D05,.t3pa,68123,2350,2026-03-14T14:08:02,D05-W0105,1773486462.3,Sat Mar 14 12:07:42.299999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000046.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:13:40,D05-W0105,1773486821.225,Sat Mar 14 12:13:41.224999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000019.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:04:16,D05-W0105,1773486257.26,Sat Mar 14 12:04:17.259999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000029.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:07:42,D05-W0105,1773486462.3,Sat Mar 14 12:07:42.299999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000031.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:08:22,D05-W0105,1773486503.317,Sat Mar 14 12:08:23.316999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000000.t3pa,D05,.t3pa,59115,2044,2026-03-14T13:58:00,D05-W0105,1773485861.735,Sat Mar 14 11:57:41.734999 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000039.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:11:14,D05-W0105,1773486674.082,Sat Mar 14 12:11:14.082000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000045.t3pa.info,D05,.t3pa.info,944,,2026-03-14T14:13:20,D05-W0105,1773486799.538,Sat Mar 14 12:13:19.538000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
D05/tot_toa__r0000000022.t3pa,D05,.t3pa,50582,1755,2026-03-14T14:05:38,D05-W0105,1773486318.559,Sat Mar 14 12:05:18.559000 2026,20.0,80.0,3.515614,1.8.1,4,MiniPIX
